Database,UniparcID,Description,Start,End
PROSITE,UPI00001360AE,Zn(2)Cys(6) fungal-type DNA-binding domain,86,115
PROSITE,UPI000012DEFA,"Protein kinase, ATP binding site",45,72
PROSITE,UPI000012DEFA,"Serine/threonine-protein kinase, active site",176,188
PROSITE,UPI000012DEFA,Protein kinase domain,39,351
PROSITE,UPI000013B94F,Patatin-like phospholipase domain,204,392
PROSITE,UPI000012D23C,"RNA-binding domain, S1, IF1 type",22,96
PROSITE,UPI000012D23C,"Translation initiation factor 1A (eIF-1A), conserved site",41,63
PROSITE,UPI000004F8FB,Major facilitator superfamily domain,68,517
PROSITE,UPI000004F8FB,"Sugar transporter, conserved site",176,201
PROSITE,UPI000004F8FB,"Sugar transporter, conserved site",377,394
PROSITE,UPI000012D1C8,"Isocitrate/isopropylmalate dehydrogenase, conserved site",288,307
PROSITE,UPI000012D696,"Myc-type, basic helix-loop-helix (bHLH) domain",236,290
PROSITE,UPI0000052DD9,Histone H2A conserved site,23,29
PROSITE,UPI00000530E4,"Aminoacyl-tRNA synthetase, class II",250,578
PROSITE,UPI000004F8F7,"Histone H2B, conserved site",96,118
PROSITE,UPI000006A281,"ClpA/B, conserved site 1",231,243
PROSITE,UPI000006A281,"ClpA/B, conserved site 2",567,585
PROSITE,UPI000012CFC0,"Sugar transporter, conserved site",172,197
PROSITE,UPI000012CFC0,Major facilitator superfamily domain,63,513
PROSITE,UPI000012CFC0,"Sugar transporter, conserved site",373,390
PROSITE,UPI000004F8FC,"Sugar transporter, conserved site",176,201
PROSITE,UPI000004F8FC,Major facilitator superfamily domain,68,517
PROSITE,UPI000004F8FC,"Sugar transporter, conserved site",377,394
PROSITE,UPI000004F8F3,Alpha crystallin/Hsp20 domain,237,356
PROSITE,UPI000012CDAE,"Sirtuin family, catalytic core domain",75,370
PROSITE,UPI000004F8FD,"Sugar transporter, conserved site",374,391
PROSITE,UPI000004F8FD,"Sugar transporter, conserved site",173,198
PROSITE,UPI000004F8FD,Major facilitator superfamily domain,65,514
PROSITE,UPI000012DA4D,"Sugar transporter, conserved site",188,213
PROSITE,UPI000012DA4D,"Sugar transporter, conserved site",146,162
PROSITE,UPI000012DA4D,Major facilitator superfamily domain,89,535
PROSITE,UPI000006C0CC,"Helicase, C-terminal domain-like",265,438
PROSITE,UPI000006C0CC,"Helicase superfamily 1/2, ATP-binding domain",46,211
PROSITE,UPI000012DE64,Kinase associated domain 1 (KA1),1015,1064
PROSITE,UPI000012DE64,"Serine/threonine-protein kinase, active site",265,277
PROSITE,UPI000012DE64,"Protein kinase, ATP binding site",126,149
PROSITE,UPI000012DE64,Protein kinase domain,120,398
PROSITE,UPI000012ED37,"Transcription regulator HTH, APSES-type DNA-binding domain",5,111
PROSITE,UPI000012ED37,,512,537
PROSITE,UPI000012ED37,Ankyrin repeat,512,544
PROSITE,UPI0000052EF2,Biotin/lipoyl attachment,73,148
PROSITE,UPI0000052EF2,"2-oxo acid dehydrogenase, lipoyl-binding site",98,127
PROSITE,UPI000012EA1B,Zn(2)Cys(6) fungal-type DNA-binding domain,158,186
PROSITE,UPI000012EA1B,Zn(2)Cys(6) fungal-type DNA-binding domain,158,188
PROSITE,UPI0000069D93,"Helicase, C-terminal domain-like",521,678
PROSITE,UPI0000069D93,"Helicase superfamily 1/2, ATP-binding domain",299,483
PROSITE,UPI00000695F4,F-box domain,14,60
PROSITE,UPI00001682DD,"Malate dehydrogenase, active site",145,157
PROSITE,UPI000060375B,Sm domain,11,86
PROSITE,UPI0000053108,"Serine/threonine-protein kinase, active site",125,137
PROSITE,UPI0000053108,Protein kinase domain,7,290
PROSITE,UPI0000053108,"Protein kinase, ATP binding site",13,36
PROSITE,UPI0000D5B796,"Methylated-DNA-[protein]-cysteine S-methyltransferase, active site",149,155
PROSITE,UPI000012CAE3,Pyruvate carboxyltransferase,23,276
PROSITE,UPI000012CAE3,"Alpha-isopropylmalate/homocitrate synthase, conserved site",209,222
PROSITE,UPI000012CAE3,"Alpha-isopropylmalate/homocitrate synthase, conserved site",30,46
PROSITE,UPI000006B687,"Sugar transporter, conserved site",208,233
PROSITE,UPI000006B687,Major facilitator superfamily domain,100,549
PROSITE,UPI00001682EC,Peptidase family A1 domain,81,468
PROSITE,UPI00001682EC,"Aspartic peptidase, active site",357,368
PROSITE,UPI000158E67E,Protein kinase domain,440,720
PROSITE,UPI000158E67E,"Serine/threonine-protein kinase, active site",559,571
PROSITE,UPI000158E67E,"Protein kinase, ATP binding site",446,468
PROSITE,UPI000005308B,,27,69
PROSITE,UPI0000052F80,"Aminotransferase, class-II, pyridoxal-phosphate binding site",363,372
PROSITE,UPI0000032277,EngB-type guanine nucleotide-binding (G) domain,132,312
PROSITE,UPI000006A9C9,"Inositol monophosphatase, conserved site",230,244
PROSITE,UPI000006A9C9,"Inositol monophosphatase, metal-binding site",91,104
PROSITE,UPI000012F596,"Helicase superfamily 1/2, ATP-binding domain",139,326
PROSITE,UPI000012F596,"ATP-dependent RNA helicase DEAD-box, conserved site",265,273
PROSITE,UPI000012F596,"Helicase, C-terminal domain-like",355,512
PROSITE,UPI000012F5F8,"DNA mismatch repair protein MutS, C-terminal",717,733
PROSITE,UPI0000052E81,La-type HTH domain,23,112
PROSITE,UPI0000052E81,RNA recognition motif domain,123,216
PROSITE,UPI000012F68F,"Phosphatidylinositol-4-phosphate 4/5-kinase, core",376,756
PROSITE,UPI0001B237F2,Rho GTPase-activating protein domain,730,953
PROSITE,UPI0001B237F2,"Zinc finger, LIM-type",28,67
PROSITE,UPI0001B237F2,"Zinc finger, LIM-type",26,96
PROSITE,UPI000012CAE6,Pyruvate carboxyltransferase,37,290
PROSITE,UPI000012CAE6,"Alpha-isopropylmalate/homocitrate synthase, conserved site",44,60
PROSITE,UPI000012CAE6,"Alpha-isopropylmalate/homocitrate synthase, conserved site",223,236
PROSITE,UPI000012EA97,"Aconitase family, 4Fe-4S cluster binding site",332,348
PROSITE,UPI000012EA97,"Aconitase family, 4Fe-4S cluster binding site",399,412
PROSITE,UPI0000053053,High mobility group box domain,94,158
PROSITE,UPI00001772F0,"Large ribosomal subunit protein eL8-like, conserved site",94,111
PROSITE,UPI0000052ED0,"Fibrillarin, conserved site",192,206
PROSITE,UPI00000530EC,RNA recognition motif domain,125,195
PROSITE,UPI000004F8F8,Zinc finger C2H2-type,98,125
PROSITE,UPI000004F8F8,Zinc finger C2H2-type,100,120
PROSITE,UPI0000036C33,RNA recognition motif domain,226,322
PROSITE,UPI0000036C33,"Zinc finger, RanBP2-type",581,610
PROSITE,UPI0000036C33,"Zinc finger, RanBP2-type",585,604
PROSITE,UPI000006A9E7,Myb domain,340,393
PROSITE,UPI000006A9E7,SANT/Myb domain,344,389
PROSITE,UPI0000130506,Zinc finger C2H2-type,174,201
PROSITE,UPI0000130506,Zinc finger C2H2-type,204,226
PROSITE,UPI0000052EA2,"Glycoside hydrolase, family 37, conserved site",299,312
PROSITE,UPI0000052EA2,"Glycoside hydrolase, family 37, conserved site",623,632
PROSITE,UPI0000069CC4,Pleckstrin homology domain,2573,2683
PROSITE,UPI000006A1CE,,14,56
PROSITE,UPI000006A1CE,,60,105
PROSITE,UPI000005329C,GNAT domain,12,179
PROSITE,UPI0000069B27,"Protein kinase, ATP binding site",170,194
PROSITE,UPI0000069B27,Protein kinase domain,164,447
PROSITE,UPI0000069B27,"Serine/threonine-protein kinase, active site",285,297
PROSITE,UPI0000069954,WD40 repeat,430,475
PROSITE,UPI0000069954,"WD40 repeat, conserved site",453,467
PROSITE,UPI000006C382,Stress-induced protein SRP1/TIP1,96,102
PROSITE,UPI0000052DDB,CID domain,4,139
PROSITE,UPI000005306B,"Large ribosomal subunit protein uL1, conserved site",178,197
PROSITE,UPI00001682E6,HTH CenpB-type DNA-binding domain,63,138
PROSITE,UPI0000052F8B,Small ribosomal subunit protein uS15,188,218
PROSITE,UPI000006AE0D,,129,179
PROSITE,UPI0000053042,"DNA mismatch repair protein MutS, C-terminal",1056,1072
PROSITE,UPI0000136711,"Aminoacyl-tRNA synthetase, class I, conserved site",43,52
PROSITE,UPI000006A370,,110,146
PROSITE,UPI000006A370,,197,230
PROSITE,UPI000006A370,"WD40 repeat, conserved site",130,144
PROSITE,UPI000006A370,RWD domain,432,543
PROSITE,UPI000006A370,WD40 repeat,197,239
PROSITE,UPI000006B5A2,YTH domain,155,290
PROSITE,UPI000006A3C7,"Serine/threonine-protein kinase, active site",245,257
PROSITE,UPI000006A3C7,"Protein kinase, ATP binding site",131,154
PROSITE,UPI000006A3C7,Protein kinase domain,125,391
PROSITE,UPI0000052EE9,"DNA methylase, N-6 adenine-specific, conserved site",119,125
PROSITE,UPI0000131D08,MIR motif,320,374
PROSITE,UPI000011DD21,MIR motif,459,514
PROSITE,UPI000006AFA0,SH3 domain,110,171
PROSITE,UPI00000531B8,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,182,187
PROSITE,UPI00000531B7,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,174,179
PROSITE,UPI0000053121,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,108,113
PROSITE,UPI0000168302,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,511,516
PROSITE,UPI000005301B,RNA recognition motif domain,78,155
PROSITE,UPI000006AEF0,Dual specificity protein phosphatase domain,8,170
PROSITE,UPI0000052FAB,"Hexapeptide transferase, conserved site",257,285
PROSITE,UPI0000052E4D,"Oxysterol-binding protein, conserved site",996,1006
PROSITE,UPI0000052E4D,Ankyrin repeat,106,128
PROSITE,UPI0000052E4D,,106,128
PROSITE,UPI0000052E4D,Pleckstrin homology domain,289,386
PROSITE,UPI00001314DC,"ABC transporter-like, conserved site",319,333
PROSITE,UPI00001314DC,"ABC transporter-like, ATP-binding domain",171,420
PROSITE,UPI000006B5BC,"Zinc finger, FYVE-related",215,297
PROSITE,UPI000006B5BC,Zinc finger C2H2-type,8,29
PROSITE,UPI00001316FE,"Zinc finger, RING-type, conserved site",301,310
PROSITE,UPI00001316FE,"Zinc finger, RING-type",286,324
PROSITE,UPI00001316EB,Tetratricopeptide repeat,491,524
PROSITE,UPI00001316F6,"WD40 repeat, conserved site",359,373
PROSITE,UPI00001316F6,WD40 repeat,279,311
PROSITE,UPI000006B8F4,UmuC domain,26,309
PROSITE,UPI000006B8F4,"DNA polymerase eta, ubiquitin-binding zinc finger",545,580
PROSITE,UPI00000694C7,,191,224
PROSITE,UPI00000694C7,WD40 repeat,191,233
PROSITE,UPI00001319AE,"Homeobox, conserved site",110,133
PROSITE,UPI00001319AE,Homeodomain,75,135
PROSITE,UPI000013303A,"DNA recombination and repair protein RecA-like, ATP-binding domain",14,192
PROSITE,UPI00001682F6,BRCT domain,994,1122
PROSITE,UPI000013200E,"Alkaline phosphatase, active site",120,128
PROSITE,UPI000006B77E,"Zinc finger, RING-type",225,283
PROSITE,UPI000006B77E,"Zinc finger, FYVE-related",17,88
PROSITE,UPI000006A47A,R3H domain,26,88
PROSITE,UPI000006C12E,"Protein kinase, ATP binding site",17,41
PROSITE,UPI000006C12E,"Serine/threonine-protein kinase, active site",134,146
PROSITE,UPI000006C12E,Protein kinase domain,11,293
PROSITE,UPI000006C6B7,Forkhead-associated (FHA) domain,102,150
PROSITE,UPI000004F8FA,Proteolipid membrane potential modulator,10,25
PROSITE,UPI0000131D0A,MIR motif,289,344
PROSITE,UPI0000053122,Rho GTPase-activating protein domain,788,1006
PROSITE,UPI0000053122,"Zinc finger, LIM-type",11,73
PROSITE,UPI0000053122,"Zinc finger, LIM-type",13,47
PROSITE,UPI0000168D93,"DNA-directed DNA polymerase, family B, conserved site",760,768
PROSITE,UPI0000069ACA,SET domain,25,265
PROSITE,UPI000006C5B6,Arginine N-methyltransferase 2-like domain,189,412
PROSITE,UPI0000053146,"ABC transporter-like, conserved site",468,482
PROSITE,UPI0000053146,"4Fe-4S ferredoxin-type, iron-sulphur binding domain",46,75
PROSITE,UPI0000053146,"4Fe-4S ferredoxin, iron-sulphur binding, conserved site",55,66
PROSITE,UPI0000053146,"ABC transporter-like, ATP-binding domain",345,568
PROSITE,UPI00000531E2,"DNA-directed RNA polymerase M, 15kDa subunit, conserved site",4,29
PROSITE,UPI00000531E2,"Zinc finger, TFIIS-type",65,108
PROSITE,UPI0000036C3C,"Large ribosomal subunit protein eL27, conserved site",125,136
PROSITE,UPI00000530BD,"Glutamate 5-kinase, conserved site",215,232
PROSITE,UPI00000530BD,,321,412
PROSITE,UPI000004F8EA,"Large ribosomal subunit protein eL31, conserved site",49,63
PROSITE,UPI0000036C32,"Large ribosomal subunit protein uL29, conserved site",40,54
PROSITE,UPI000005321A,"ATP-dependent RNA helicase DEAD-box, conserved site",339,347
PROSITE,UPI000005321A,"Helicase superfamily 1/2, ATP-binding domain",208,399
PROSITE,UPI000005321A,"Helicase, C-terminal domain-like",427,579
PROSITE,UPI0000069F0B,"Protein kinase, ATP binding site",367,390
PROSITE,UPI0000069F0B,Protein kinase domain,361,653
PROSITE,UPI0000069F0B,"Serine/threonine-protein kinase, active site",480,492
PROSITE,UPI00001682E1,"Large ribosomal subunit protein uL4, eukaryotic/archaeal, conserved site",114,140
PROSITE,UPI0000053206,Zinc finger C2H2-type,282,304
PROSITE,UPI0000053206,"Matrin/U1-C, C2H2-type zinc finger",280,310
PROSITE,UPI0001F7BD41,"PSP1, C-terminal",653,765
PROSITE,UPI0000053129,"RNA polymerase II, heptapeptide repeat, eukaryotic",1570,1576
PROSITE,UPI0000053047,Proteasome component (PCI) domain,235,404
PROSITE,UPI000013281D,Flavodoxin/nitric oxide synthase,4,191
PROSITE,UPI000004F8EB,Proteasome component (PCI) domain,233,407
PROSITE,UPI0000053134,"PPM-type phosphatase, divalent cation binding",53,61
PROSITE,UPI0000053134,PPM-type phosphatase-like domain,20,281
PROSITE,UPI0000052F97,Proteasome component (PCI) domain,187,355
PROSITE,UPI000004F8EC,Small ribosomal subunit protein uS15,98,128
PROSITE,UPI0000132980,"Tyrosine-specific protein phosphatase, PTPase domain",15,328
PROSITE,UPI0000132980,"Protein-tyrosine phosphatase, active site",250,260
PROSITE,UPI0000132980,Tyrosine-specific protein phosphatases domain,226,319
PROSITE,UPI0000132F21,"Small ribosomal subunit protein eS17, conserved site",41,56
PROSITE,UPI0000052ED1,Pumilio homology domain,133,483
PROSITE,UPI0000052ED1,Pumilio RNA-binding repeat,228,264
PROSITE,UPI0000036C2F,"Small ribosomal subunit protein uS9, conserved site",71,89
PROSITE,UPI0000036C2E,,127,188
PROSITE,UPI0000036C2E,"Pseudouridine synthase, RluA-like, conserved site",234,248
PROSITE,UPI0000052F98,"ATPase, AAA-type, conserved site",312,330
PROSITE,UPI0000053048,"ATPase, AAA-type, conserved site",322,340
PROSITE,UPI0000132E6F,"Peptidase M22, conserved site",130,150
PROSITE,UPI000013303C,"DNA recombination and repair protein RecA-like, ATP-binding domain",96,274
PROSITE,UPI000006B845,"Protein kinase, ATP binding site",308,330
PROSITE,UPI000006B845,Protein kinase domain,302,575
PROSITE,UPI000006B845,"Serine/threonine-protein kinase, active site",426,438
PROSITE,UPI000006C2BF,Reticulon,20,220
PROSITE,UPI000006B1BF,CID domain,1,135
PROSITE,UPI00001354D0,Proteasome component (PCI) domain,333,524
PROSITE,UPI000013383D,"Sugar transporter, conserved site",410,427
PROSITE,UPI000013383D,Major facilitator superfamily domain,102,548
PROSITE,UPI000013383D,"Sugar transporter, conserved site",206,231
PROSITE,UPI0000052F82,"S-adenosylmethionine synthetase, conserved site",120,130
PROSITE,UPI0000052F82,"S-adenosylmethionine synthetase, conserved site",267,275
PROSITE,UPI0000135539,"Zinc finger, RING-type",255,280
PROSITE,UPI000006A53F,SET domain,22,325
PROSITE,UPI000006C771,"CTLH, C-terminal LisH motif",176,236
PROSITE,UPI000006C771,Gid-type RING finger domain,361,404
PROSITE,UPI000006C585,Cullin homology domain,91,275
PROSITE,UPI0000132EDC,"Large ribosomal subunit protein eL13, conserved site",70,84
PROSITE,UPI000004F901,"Large ribosomal subunit protein uL11, conserved site",130,144
PROSITE,UPI0000036C32,"Large ribosomal subunit protein uL29, conserved site",40,54
PROSITE,UPI0000168306,"Large ribosomal subunit protein eL37, conserved site",4,23
PROSITE,UPI0000135756,Sec7 domain,820,1008
PROSITE,UPI000013464A,Zinc finger C2H2-type,437,473
PROSITE,UPI0000053265,"Aminoacyl-tRNA synthetase, class II",197,428
PROSITE,UPI000004F0AD,Septin-type guanine nucleotide-binding (G) domain,20,339
PROSITE,UPI00001682BD,"Small ribosomal subunit protein uS17, conserved site",120,132
PROSITE,UPI0000036C3A,"Small ribosomal subunit protein uS13, conserved site",123,136
PROSITE,UPI0000036C3A,,17,146
PROSITE,UPI00001682DF,"Small ribosomal subunit protein uS14, conserved site",22,44
PROSITE,UPI0000052F70,"Sirtuin family, catalytic core domain",237,527
PROSITE,UPI0000D5B797,MPN domain,71,218
PROSITE,UPI0000053216,"Zinc finger, CCHC-type",122,135
PROSITE,UPI0000052E64,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase,111,116
PROSITE,UPI000013A7F0,Proteolipid membrane potential modulator,17,32
PROSITE,UPI000013A872,Proteolipid membrane potential modulator,10,25
PROSITE,UPI00001122F6,Ubiquitin-like domain,22,98
PROSITE,UPI0000053005,Zn(2)Cys(6) fungal-type DNA-binding domain,13,44
PROSITE,UPI0000053005,Zn(2)Cys(6) fungal-type DNA-binding domain,13,42
PROSITE,UPI000006A462,Reticulon,30,236
PROSITE,UPI000006A047,Rtr1/RPAP2 domain,52,123
PROSITE,UPI000004C4D6,"ABC transporter-like, conserved site",309,323
PROSITE,UPI000004C4D6,"ABC transporter-like, ATP-binding domain",161,410
PROSITE,UPI00000530DF,Zinc finger C2H2-type,82,104
PROSITE,UPI000006C13B,Ubiquitin conserved site,27,52
PROSITE,UPI000006C13B,Ubiquitin-like domain,1,76
PROSITE,UPI00000698CE,Phox homology,98,235
PROSITE,UPI0000132F10,BAR domain,17,254
PROSITE,UPI0000132F10,SH3 domain,421,482
PROSITE,UPI000012A7B1,Calponin homology domain,411,521
PROSITE,UPI000012A7B1,"Actinin-type actin-binding domain, conserved site",413,422
PROSITE,UPI000012A7B1,"Actinin-type actin-binding domain, conserved site",231,255
PROSITE,UPI000006A905,"Alcohol dehydrogenase, zinc-type, conserved site",67,81
PROSITE,UPI00001354D1,Rho GTPase-activating protein domain,134,393
PROSITE,UPI0000135E83,Protein kinase domain,18,272
PROSITE,UPI0000135E83,"Protein kinase, ATP binding site",24,47
PROSITE,UPI000006C4F5,Septin-type guanine nucleotide-binding (G) domain,28,342
PROSITE,UPI0001F7BD40,,253,286
PROSITE,UPI0001F7BD40,,104,139
PROSITE,UPI0001F7BD40,WD40 repeat,253,295
PROSITE,UPI0001F7BD40,"WD40 repeat, conserved site",124,138
PROSITE,UPI000012A4DD,"Alcohol dehydrogenase, zinc-type, conserved site",70,84
PROSITE,UPI00001682D1,"Heat shock protein 70, conserved site",200,213
PROSITE,UPI00001682D1,"Heat shock protein 70, conserved site",337,351
PROSITE,UPI00001682D1,"Heat shock protein 70, conserved site",12,19
PROSITE,UPI0000135FBA,"Ribonuclease II/R, conserved site",983,1007
PROSITE,UPI00001682E7,"Protein translocase complex, SecE/Sec61-gamma subunit",28,56
PROSITE,UPI000013610E,"Sugar transporter, conserved site",347,364
PROSITE,UPI000013610E,Major facilitator superfamily domain,31,477
PROSITE,UPI000006A5A9,SAP domain,34,68
PROSITE,UPI000006A5A9,"Zinc finger, MIZ-type",344,431
PROSITE,UPI000006A5A9,PINIT domain,162,314
PROSITE,UPI000006A7F5,Zinc finger C2H2-type,304,331
PROSITE,UPI000006A7F5,Zinc finger C2H2-type,306,326
PROSITE,UPI000002E1DF,,1,23
PROSITE,UPI0000036C3F,La-type HTH domain,265,368
PROSITE,UPI0000035CE3,Translational (tr)-type GTP-binding domain,258,484
PROSITE,UPI0000035CE3,"Tr-type G domain, conserved site",314,329
PROSITE,UPI00001362A0,Zinc finger C2H2-type,550,579
PROSITE,UPI00001362A0,Zinc finger C2H2-type,582,604
PROSITE,UPI0000052F22,Protein kinase domain,55,306
PROSITE,UPI0000052F22,"Serine/threonine-protein kinase, active site",173,185
PROSITE,UPI0000052F22,"Protein kinase, ATP binding site",61,84
PROSITE,UPI00001682D2,"Sugar transporter, conserved site",408,425
PROSITE,UPI00001682D2,"Sugar transporter, conserved site",204,229
PROSITE,UPI00001682D2,Major facilitator superfamily domain,100,545
PROSITE,UPI0000136AF1,"Chaperonin TCP-1, conserved site",41,53
PROSITE,UPI0000136AF1,"Chaperonin TCP-1, conserved site",62,78
PROSITE,UPI0000136AF1,"Chaperonin TCP-1, conserved site",90,98
PROSITE,UPI000005304B,BSD domain,243,295
PROSITE,UPI0000036C39,,1,29
PROSITE,UPI000006A54A,High mobility group box domain,574,639
PROSITE,UPI000006A54A,Ubiquitin interacting motif,171,190
PROSITE,UPI0000052EFF,RNA recognition motif domain,191,270
PROSITE,UPI000006C70A,SUI1 domain,475,547
PROSITE,UPI000006C70A,SWIB/MDM2 domain,362,447
PROSITE,UPI000006C70A,,89,170
PROSITE,UPI00001373EC,"tRNA methyltransferase, Trm1",43,489
PROSITE,UPI0000135F5B,"Signal recognition particle, SRP54 subunit, GTPase domain",594,607
PROSITE,UPI0000052EE3,Triosephosphate isomerase,4,246
PROSITE,UPI0000052EE3,"Triosephosphate isomerase, active site",163,173
PROSITE,UPI0000069623,WD40 repeat,237,277
PROSITE,UPI000006BC10,HECT domain,2932,3268
PROSITE,UPI000006B1B4,"tRNA (guanine-N-7) methyltransferase, Trmb type",50,279
PROSITE,UPI00001682FD,"Pyridine nucleotide-disulphide oxidoreductase, class-II, active site",142,164
PROSITE,UPI0000135FC0,Brix domain,26,348
