Database,UniparcID,Description,Start,End
Pfam,UPI0000036C3A,Small ribosomal subunit protein uS13,16,144
Pfam,UPI00001682FC,"SKP1 component, dimerisation",144,191
Pfam,UPI00001682FC,"SKP1 component, POZ domain",6,40
Pfam,UPI000006A6BF,Secretory component protein Psh3/Shr3,6,190
Pfam,UPI00001682DF,Small ribosomal subunit protein uS14,7,55
Pfam,UPI0000052F70,Sirtuin family,262,478
Pfam,UPI0000052F70,"NAD-dependent histone deacetylase Sir2, N-terminal",105,261
Pfam,UPI0000D5B797,JAB1/MPN/MOV34 metalloenzyme domain,67,189
Pfam,UPI0000053216,Pre-mRNA-splicing factor SLU7 domain,166,350
Pfam,UPI0000052E64,"Calcineurin-like phosphoesterase domain, ApaH type",47,241
Pfam,UPI0000052F16,Ribosomal RNA processing protein 1,2,273
Pfam,UPI000013A7F0,Proteolipid membrane potential modulator,12,60
Pfam,UPI000013A872,Proteolipid membrane potential modulator,5,53
Pfam,UPI00001122F6,Rad60/SUMO-like domain,24,91
Pfam,UPI00006842A4,Ribosomal RNA processing protein 8,113,344
Pfam,UPI0000053005,Zn(2)Cys(6) fungal-type DNA-binding domain,13,46
Pfam,UPI0000053094,Small ribosomal subunit protein uS10 domain,45,140
Pfam,UPI0000053098,"Small ribosomal subunit protein mS35, mitochondrial, conserved domain",171,299
Pfam,UPI000006A462,Reticulon,33,186
Pfam,UPI000004C4D6,"ABC-2 type transporter, transmembrane domain",1170,1382
Pfam,UPI000004C4D6,CDR ABC transporter,722,809
Pfam,UPI000004C4D6,"ABC transporter-like, ATP-binding domain",872,1022
Pfam,UPI000004C4D6,"Pleiotropic ABC efflux transporter, N-terminal domain",85,153
Pfam,UPI000004C4D6,ABC transporter family G domain,1051,1113
Pfam,UPI00000530DF,Zinc finger C2H2-type,80,104
Pfam,UPI0000052F36,"Exoribonuclease, phosphorolytic domain 1",32,165
Pfam,UPI0000052F36,"Exoribonuclease, phosphorolytic domain 2",191,269
Pfam,UPI000006C13B,Ubiquitin-like domain,3,74
Pfam,UPI00000698CE,Phox homology,146,231
Pfam,UPI00000530F5,Snu56-like U1 small nuclear ribonucleoprotein component,31,492
Pfam,UPI0000132F10,SH3 domain,427,473
Pfam,UPI0000132F10,BAR domain,6,246
Pfam,UPI000006B2F3,"Sporulation-specific protein 71, N-terminal domain",32,93
Pfam,UPI000006B2F3,"Mug56/Spo71, PH domain",1032,1228
Pfam,UPI000006B2F3,,456,614
Pfam,UPI000012A7B1,Calponin homology domain,413,520
Pfam,UPI000006A905,"Alcohol dehydrogenase-like, N-terminal",30,143
Pfam,UPI000006A905,"Alcohol dehydrogenase-like, C-terminal",181,315
Pfam,UPI00001354D1,Rho GTPase-activating protein domain,151,239
Pfam,UPI0000053078,"Spindle pole body component 110, C-terminal",894,944
Pfam,UPI000013559D,"SBE2/SBE22, middle domain",418,541
Pfam,UPI000013559D,"SBE2/SBE22, N-terminal domain",75,363
Pfam,UPI000013559D,"Sbe2/Sbe22, C-terminal domain",548,862
Pfam,UPI0000135E83,Protein kinase domain,18,271
Pfam,UPI000006C4F5,Septin-type guanine nucleotide-binding (G) domain,28,346
Pfam,UPI000004F8F4,,35,167
Pfam,UPI000005315F,"Mediator complex, subunit Med21",1,128
Pfam,UPI0001F7BD40,"Sec16, Sec23-binding domain",514,679
Pfam,UPI0001F7BD40,Protein transport protein SEC31,902,945
Pfam,UPI0001F7BD40,WD40 repeat,247,286
Pfam,UPI0001F7BD40,SRA1/Sec31,1139,1266
Pfam,UPI000012A4DD,"Alcohol dehydrogenase-like, N-terminal",36,165
Pfam,UPI000012A4DD,"Alcohol dehydrogenase-like, C-terminal",208,336
Pfam,UPI00001682D1,Heat shock protein 70 family,9,610
Pfam,UPI0000135FBA,"DIS3-like exonuclease 2-like, C-terminal",1064,1148
Pfam,UPI0000135FBA,Ribonuclease II/R,694,1015
Pfam,UPI0000135FBA,Dis3-like cold-shock domain 2,582,657
Pfam,UPI000006970E,"Mitochondrial distribution and morphology family 33, fungi",147,343
Pfam,UPI000006AC06,Sin3 binding protein,43,121
Pfam,UPI00001682E7,"Protein translocase complex, SecE/Sec61-gamma subunit",26,78
Pfam,UPI0000D5B798,"AMP-activated protein kinase, glycogen-binding domain",505,561
Pfam,UPI0000D5B798,Association with the SNF1 complex (ASC) domain,729,803
Pfam,UPI000013610E,"Major facilitator, sugar transporter-like",31,488
Pfam,UPI0000052F71,"Sir4, SID domain",746,886
Pfam,UPI0000036C34,"Scaffold protein Ste5, Fus3-binding domain",287,316
Pfam,UPI0000036C34,"Protein Ste5, Fus3-binding domain",594,782
Pfam,UPI000006A5A9,PINIT domain,175,312
Pfam,UPI000006A5A9,"Zinc finger, MIZ-type",357,405
Pfam,UPI000006A5A9,SAP domain,35,68
Pfam,UPI000006A7F5,,304,326
Pfam,UPI000002E1DF,Phospholipid/glycerol acyltransferase,63,191
Pfam,UPI000006BFEB,"GINS subunit, domain A",110,195
Pfam,UPI000006BFEB,"DNA replication complex GINS protein SLD5, C-terminal",222,294
Pfam,UPI0000036C3F,La-type HTH domain,275,335
Pfam,UPI0000136237,Fatty acid hydroxylase,162,297
Pfam,UPI000003235F,,28,232
Pfam,UPI000003235F,"tRNA-specific 2-thiouridylase MnmA-like, central domain",240,313
Pfam,UPI000003235F,"tRNA-specific 2-thiouridylase MnmA-like, C-terminal domain",322,407
Pfam,UPI0000035CE3,"GTP-eEF1A, C-terminal domain",581,680
Pfam,UPI0000035CE3,Translational (tr)-type GTP-binding domain,258,478
Pfam,UPI0000035CE3,"Translation elongation factor EFTu-like, domain 2",502,570
Pfam,UPI00000696E3,"SWA2-like, ubiquitin-associated domain",138,181
Pfam,UPI000006A7C3,Apc13,7,111
Pfam,UPI0000052F74,Sec1-like protein,54,652
Pfam,UPI00001362A0,Zinc finger C2H2-type,580,604
Pfam,UPI00000531F3,"Pre-mRNA-splicing factor SYF1, central HAT repeats domain",290,434
Pfam,UPI00000531F3,"Pre-mRNA-splicing factor Syf1-like, N-terminal HAT-repeats domain",22,158
Pfam,UPI00000531F3,"Pre-mRNA-splicing factor Syf1/CRNKL1-like, C-terminal HAT-repeats domain",444,822
Pfam,UPI0000052F22,Protein kinase domain,55,306
Pfam,UPI0000052F22,"AMPK, C-terminal adenylate sensor domain",504,626
Pfam,UPI0000052F22,"Carbon catabolite-derepressing protein kinase, ubiquitin-associated domain",344,389
Pfam,UPI00001682D2,"Major facilitator, sugar transporter-like",102,556
Pfam,UPI0000136AF1,Chaperonin Cpn60/GroEL/TCP-1 family,36,546
Pfam,UPI000005312D,"Transcription initiation factor TFIID, subunit 10",74,205
Pfam,UPI000005304B,BSD domain,244,300
Pfam,UPI000005304B,"TFIIH p62 subunit, N-terminal",9,105
Pfam,UPI0000136CC4,,114,219
Pfam,UPI0000134305,"Ribonuclease P subunit, Rpr2/Snm1/Rpp21",18,110
Pfam,UPI0000135C77,T-complex 11,390,892
Pfam,UPI000006C70F,DASH complex subunit Spc19,5,160
Pfam,UPI000006B846,SsuA/THI5-like,16,238
Pfam,UPI000006A54A,"SPP41, DUF3020",376,424
Pfam,UPI0000052EFF,"Eukaryotic translation initiation factor 3 subunit G, N-terminal",7,126
Pfam,UPI0000052EFF,RNA recognition motif domain,197,260
Pfam,UPI00001682FB,"ATP synthase, F0 complex, subunit E, mitochondrial",3,64
Pfam,UPI000006A440,Nonaspanin (TM9SF),68,626
Pfam,UPI0000135E93,"Transcription initiation factor IID, subunit 13",5,96
Pfam,UPI000006C70A,,241,330
Pfam,UPI000006C70A,Pre-PUA domain,2,86
Pfam,UPI000006C70A,SUI1 domain,473,549
Pfam,UPI0000052E97,"Glycosyl transferase, family 20",62,540
Pfam,UPI0000052E97,Trehalose-phosphatase,575,820
Pfam,UPI00001373EC,"tRNA methyltransferase, Trm1",33,490
Pfam,UPI0000135F5B,"Signal recognition particle, SRP54 subunit, GTPase domain",487,620
Pfam,UPI0000135F5B,"Signal recognition particle (SRP) receptor alpha subunit, N-terminal",1,155
Pfam,UPI0000135F5B,"Signal recognition particle SRP54, helical bundle",300,362
Pfam,UPI0000052EE3,Triosephosphate isomerase,6,246
Pfam,UPI000006BC10,"HUWE1/REV1, ubiquitin-binding motif",2372,2399
Pfam,UPI000006BC10,"E3 ubiquitin ligase, domain of unknown function DUF913",448,686
Pfam,UPI000006BC10,"E3 ubiquitin ligase, domain of unknown function DUF908",93,386
Pfam,UPI000006BC10,HECT domain,2963,3267
Pfam,UPI000006B1B4,"tRNA (guanine-N-7) methyltransferase, Trmb type",96,273
Pfam,UPI000011EE00,N-(5'phosphoribosyl) anthranilate isomerase (PRAI) domain,25,221
Pfam,UPI00001682FD,FAD/NAD(P)-binding domain,5,304
Pfam,UPI00001375A6,"Glycosyl transferase, family 3",103,367
Pfam,UPI0000052E7C,"Signal recognition particle, SRP14 subunit",7,120
Pfam,UPI0000052E1A,Trafficking protein particle complex subunit,5,56
Pfam,UPI0000135FC0,Brix domain,37,341
Pfam,UPI0000168304,"Peroxiredoxin, C-terminal",158,193
Pfam,UPI0000168304,Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant,5,138
Pfam,UPI0000052E17,"TRAPP II complex, Trs120",9,1252
Pfam,UPI0000053161,"Mediator complex subunit Med13, C-terminal",1288,1385
Pfam,UPI0000053161,"Mediator complex, subunit Med13, N-terminal",8,279
Pfam,UPI0000136057,Amino acid permease/ SLC12A domain,285,811
Pfam,UPI0000052E15,"TRAPP III complex, Trs85",31,532
Pfam,UPI0000052FD3,"Ribosome biogenesis protein BMS1/TSR1, C-terminal",486,779
Pfam,UPI0000052FD3,,84,244
Pfam,UPI0000052FD3,AARP2CN,247,311
Pfam,UPI0000137963,"Ubiquitin-conjugating enzyme E2, catalytic core domain",6,142
Pfam,UPI0000137952,"Ubiquitin-conjugating enzyme E2, catalytic core domain",6,143
Pfam,UPI0000137952,"Ubiquitin-conjugating enzyme, C-terminal fungi",161,215
Pfam,UPI0000136061,Isoprenylcysteine carboxyl methyltransferase,127,219
Pfam,UPI000006C060,Golgi apparatus membrane protein TVP15,7,134
Pfam,UPI00001682D9,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase",101,735
Pfam,UPI000013796C,"Ubiquitin-conjugating enzyme E2, catalytic core domain",8,148
Pfam,UPI00001360E0,Protein kinase domain,193,465
Pfam,UPI000006A19E,,223,306
Pfam,UPI000006A19E,,5,45
Pfam,UPI000006A19E,UBX domain,415,494
Pfam,UPI0000137AE9,Amino acid/polyamine transporter I,74,521
Pfam,UPI0000137AE8,Fungal transcription factor,121,528
Pfam,UPI0000137AE8,Zn(2)Cys(6) fungal-type DNA-binding domain,15,53
Pfam,UPI0000137AD5,U-box domain,881,953
Pfam,UPI0000137AD5,"Ubiquitin conjugation factor E4, core",217,865
Pfam,UPI000006ADA3,Fungal transcription factor,612,754
Pfam,UPI000006ADA3,Zn(2)Cys(6) fungal-type DNA-binding domain,50,82
Pfam,UPI00001360E8,Mitochondrial ATPase inhibitor,36,86
Pfam,UPI0000136117,"Stn1, C-terminal, fungi",319,489
Pfam,UPI0000136117,"CST complex subunit Stn1, N-terminal",11,260
Pfam,UPI00001D4774,Inosine/uridine-preferring nucleoside hydrolase domain,8,323
Pfam,UPI0000052FC0,"Vesicle tethering protein Uso1/P115-like, head domain",364,715
Pfam,UPI0000052FC0,"Uso1/p115-like vesicle tethering protein, C-terminal",1660,1786
Pfam,UPI000013617A,"Helicase, C-terminal domain-like",292,401
Pfam,UPI000013617A,DEAD/DEAH box helicase domain,87,254
Pfam,UPI000006ABA4,Major facilitator superfamily,258,666
Pfam,UPI000006C4D8,"Svf1-like, N-terminal",56,268
Pfam,UPI000006C4D8,"Svf1-like, C-terminal",270,468
Pfam,UPI000006B6E5,"Small-subunit processome, Utp12",448,549
Pfam,UPI000005302B,"U3 small nucleolar RNA-associated protein 6, N-terminal",8,91
Pfam,UPI000005302B,,101,192
Pfam,UPI00001327B5,"Palmitoyltransferase, DHHC domain",135,249
Pfam,UPI0000053189,VLRF1/Vms1,237,394
Pfam,UPI000013A81C,Helicase/SANT-associated domain,349,411
Pfam,UPI000013A81C,"Helicase, C-terminal domain-like",1250,1359
Pfam,UPI000013A81C,"SNF2, N-terminal",699,998
Pfam,UPI0000053245,"Exportin-2, central domain",194,420
Pfam,UPI0000053245,"Importin-beta, N-terminal domain",25,97
Pfam,UPI000004F8F1,Transcription initiation factor TFIID subunit 12 domain,416,488
Pfam,UPI00001682E5,TFIIH subunit TTDA/Tfb5,1,65
Pfam,UPI0000069E25,"Zinc finger, RING-type",11,60
Pfam,UPI0000069E25,"Cdk-activating kinase assembly factor MAT1, centre",63,259
Pfam,UPI0000052E8F,"Thiamine pyrophosphate enzyme, central domain",212,337
Pfam,UPI0000052E8F,"Thiamine pyrophosphate enzyme, TPP-binding",418,526
Pfam,UPI0000052E8F,"Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain",17,119
Pfam,UPI000012D5D7,,42,186
Pfam,UPI0000069DAE,RNA recognition motif domain,535,605
Pfam,UPI000006BCFD,Serine incorporator/TMS membrane protein,17,466
Pfam,UPI0000053124,"tRNA/rRNA methyltransferase, SpoU type",1286,1428
Pfam,UPI0000052E1B,Transport protein particle (TRAPP) component,62,271
Pfam,UPI0000139022,Forkhead-associated (FHA) domain,28,92
Pfam,UPI000006C904,"Nuclear condensin complex subunit 3, C-terminal domain",578,858
Pfam,UPI000006AB69,Homeodomain,174,230
Pfam,UPI0000069CFA,"3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal",155,310
Pfam,UPI000013A889,Golgi apparatus membrane protein TVP23-like,15,156
Pfam,UPI000013BE1C,NADP-dependent oxidoreductase domain,23,291
Pfam,UPI000006AE21,"Signal transduction histidine kinase, phosphotransfer (Hpt) domain",31,90
Pfam,UPI000005325E,"Ubiquitin-activating enzyme, SCCH domain",273,363
Pfam,UPI000005325E,THIF-type NAD/FAD binding fold,8,437
Pfam,UPI000006B145,Protein OS9-like domain,116,193
Pfam,UPI000006B145,"Yos9, dimerzation domain",271,395
Pfam,UPI000006AF48,Peptidase family A1 domain,56,442
Pfam,UPI0000111EC7,"Ubiquitin-conjugating enzyme E2, catalytic core domain",7,143
Pfam,UPI0000052E0B,RNA recognition motif domain,82,146
Pfam,UPI000006B3BF,UBX domain,356,451
Pfam,UPI000005313A,Zn(2)Cys(6) fungal-type DNA-binding domain,769,803
Pfam,UPI0000069DA4,PRELI/MSF1 domain,15,171
Pfam,UPI000006B8B0,Zn(2)Cys(6) fungal-type DNA-binding domain,71,107
Pfam,UPI0000053029,WD40 repeat,238,266
Pfam,UPI0000052FFC,Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1,603,715
Pfam,UPI000006BFF1,Sodium/calcium exchanger membrane region,253,396
Pfam,UPI000006B500,Protein kinase domain,103,329
Pfam,UPI000013814F,"ATP synthase A/B type, C-terminal domain",924,1024
Pfam,UPI000013814F,Homing endonuclease PI-Sce,479,575
Pfam,UPI000013814F,"ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain",28,90
Pfam,UPI000013814F,"ATPsynthase alpha/beta subunit, barrel-sandwich domain",131,219
Pfam,UPI000013814F,Hom-end-associated Hint,284,736
Pfam,UPI000013814F,"ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain",737,916
Pfam,UPI0000052FFF,,101,500
Pfam,UPI0000052FFF,,573,904
Pfam,UPI0000052FA7,"Vps52, C-terminal",298,606
Pfam,UPI0000052FA7,"Vps52, coiled-coil domain",56,239
Pfam,UPI00001D4777,Snf7 family,19,183
Pfam,UPI000012948A,Dienelactone hydrolase,28,231
Pfam,UPI00000698B5,Forkhead-associated (FHA) domain,218,273
Pfam,UPI000006BC60,"Domain of unknown function DUF676, lipase-like",190,384
Pfam,UPI00001D4776,"Vps72/YL1, C-terminal",709,737
Pfam,UPI00001D4776,"Vps72/YL1, N-terminal",21,292
Pfam,UPI000006B1E5,Short-chain dehydrogenase/reductase SDR,40,229
Pfam,UPI000006B3F6,Golgi phosphoprotein 3-like,69,289
Pfam,UPI0000036C36,Basic-leucine zipper domain,220,277
Pfam,UPI00001D476D,"Ketopantoate reductase, N-terminal domain",4,177
Pfam,UPI00001D476D,"Ketopantoate reductase, C-terminal domain",208,331
Pfam,UPI000013A67B,"ABC transporter-like, ATP-binding domain",1289,1438
Pfam,UPI000013A67B,"ABC transporter type 1, transmembrane domain",952,1222
Pfam,UPI000013A67B,"ABC transporter, TMD0 domain",10,160
Pfam,UPI000006C0EB,Sodium/calcium exchanger membrane region,37,199
Pfam,UPI0000069680,"BAP29/BAP31, transmembrane domain",1,138
Pfam,UPI000012ABE2,Frataxin/CyaY,71,172
Pfam,UPI0000069816,Fat storage-inducing transmembrane protein,46,259
Pfam,UPI000006AF70,"Glutamate dehydrogenase, NAD-specific",91,212
Pfam,UPI000006BE5C,PQ-loop repeat,11,68
Pfam,UPI000006A60A,Marvel domain,9,151
Pfam,UPI000013BFA1,Ran binding domain,75,196
Pfam,UPI000004F904,DEAD/DEAH box helicase domain,791,962
Pfam,UPI000004F904,"Sir1, ORC-binding domain",10,88
Pfam,UPI000004F904,"Helicase, C-terminal domain-like",1030,1133
Pfam,UPI000006B943,VASt domain,855,998
Pfam,UPI000006B943,GRAM domain,648,756
Pfam,UPI000006C52E,Ty transposon capsid protein,17,396
Pfam,UPI000006AF12,"ABC transporter-like, ATP-binding domain",124,189
Pfam,UPI00001682E9,Ty transposon capsid protein,17,400
Pfam,UPI00001682E9,"Reverse transcriptase, RNA-dependent DNA polymerase",1281,1455
Pfam,UPI00001682E9,"Integrase, catalytic core",663,763
Pfam,UPI000006C09D,Cysteine-rich transmembrane domain,71,107
Pfam,UPI0000069526,Ty transposon capsid protein,17,400
Pfam,UPI000006A4A5,"Serine aminopeptidase, S33",68,172
Pfam,UPI00001B65A2,Putative sodium bile acid cotransporter,11,66
Pfam,UPI000006ADE8,Ty transposon capsid protein,17,396
Pfam,UPI000006A5AF,Ty transposon capsid protein,17,400
Pfam,UPI00001682F4,"Reverse transcriptase, RNA-dependent DNA polymerase",1296,1470
Pfam,UPI00001682F4,Ty transposon capsid protein,17,396
Pfam,UPI00001682F4,"Retrovirus-related Pol polyprotein from transposon TNT 1-94-like, beta-barrel domain",455,532
Pfam,UPI00001682F4,"Integrase, catalytic core",659,759
Pfam,UPI00001682DB,"Small EDRK-rich factor-like, N-terminal",1,35
Pfam,UPI000006A6B4,"Svf1-like, C-terminal",271,415
Pfam,UPI000006A6B4,"Svf1-like, N-terminal",76,267
Pfam,UPI00001682F5,"Integrase, catalytic core",663,763
Pfam,UPI00001682F5,"Reverse transcriptase, RNA-dependent DNA polymerase",1281,1459
Pfam,UPI00001682F5,Ty transposon capsid protein,17,400
Pfam,UPI000006AC96,,13,143
Pfam,UPI000006A436,Ty transposon capsid protein,17,400
Pfam,UPI000006AC19,Ty transposon capsid protein,17,396
Pfam,UPI000006AC19,"Integrase, catalytic core",659,759
Pfam,UPI000006AC19,"Reverse transcriptase, RNA-dependent DNA polymerase",1296,1470
Pfam,UPI000006AC19,"Retrovirus-related Pol polyprotein from transposon TNT 1-94-like, beta-barrel domain",455,532
Pfam,UPI000006C098,NADP-dependent oxidoreductase domain,22,287
Pfam,UPI000013A8AF,"Impact, N-terminal",21,163
Pfam,UPI000006B6A3,Ty transposon capsid protein,17,400
Pfam,UPI000006B6A3,"Integrase, catalytic core",663,763
Pfam,UPI000006B6A3,"Reverse transcriptase, RNA-dependent DNA polymerase",1281,1487
Pfam,UPI000013A825,Multi antimicrobial extrusion protein,467,619
Pfam,UPI000006A6F4,"Major facilitator, sugar transporter-like",127,556
Pfam,UPI000013BA27,Ty transposon capsid protein,17,400
Pfam,UPI00001682F9,"Reverse transcriptase, RNA-dependent DNA polymerase",1281,1487
Pfam,UPI00001682F9,"Integrase, catalytic core",663,763
Pfam,UPI00001682F9,Ty transposon capsid protein,17,400
Pfam,UPI0000110A16,DALR anticodon binding,489,607
Pfam,UPI0000110A16,Arginyl tRNA synthetase N-terminal domain,35,114
Pfam,UPI0000110A16,"Arginyl-tRNA synthetase, catalytic core domain",124,475
Pfam,UPI00001682FE,"Integrase, catalytic core",663,763
Pfam,UPI00001682FE,"Reverse transcriptase, RNA-dependent DNA polymerase",1281,1487
Pfam,UPI00001682FE,Ty transposon capsid protein,17,400
Pfam,UPI000013A7DC,"Acyltransferase, C-terminal domain",295,353
Pfam,UPI000013A7DC,Phospholipid/glycerol acyltransferase,103,275
Pfam,UPI000006B63D,"Retrovirus-related Pol polyprotein from transposon TNT 1-94-like, beta-barrel domain",455,532
Pfam,UPI000006B63D,"Reverse transcriptase, RNA-dependent DNA polymerase",1296,1470
Pfam,UPI000006B63D,"Integrase, catalytic core",659,759
Pfam,UPI000006B63D,Ty transposon capsid protein,17,396
Pfam,UPI000006BB18,Ty transposon capsid protein,17,400
Pfam,UPI0000069BAC,"Domain of unknown function DUF676, lipase-like",193,412
Pfam,UPI0000069EE4,Ty transposon capsid protein,17,400
Pfam,UPI000006A7FB,"Carbohydrate kinase FGGY, C-terminal",339,550
Pfam,UPI000006A7FB,"Carbohydrate kinase FGGY, N-terminal",40,309
Pfam,UPI000006B7B4,"Subtelomeric hrmA-associated cluster protein AFUB_079030/YDR124W-like, helical bundle domain",89,207
Pfam,UPI000006B7B4,"YDR124W, N-terminal domain",5,71
Pfam,UPI0001F7BD43,NAD-dependent epimerase/dehydratase,5,262
Pfam,UPI000006BE67,Protein of unknown function DUF468,16,99
Pfam,UPI000013B3C3,Arf GTPase activating protein,9,123
Pfam,UPI000013B3F2,"Zinc finger, CCHC-type",113,129
Pfam,UPI000013B3F2,"AIR2-like, CCHC-type 1 zinc finger 4",136,158
Pfam,UPI000013B3BF,"Nuclear pore assembly and biogenesis protein, APQ12",38,83
Pfam,UPI000059FA92,Mitofissin,4,72
Pfam,UPI000012669C,,175,244
Pfam,UPI000012669C,,34,124
Pfam,UPI000006C5A2,Ty transposon capsid protein,17,396
Pfam,UPI0000126784,Peptidase family A1 domain,45,395
Pfam,UPI000013B422,25S rRNA (uridine-N(3))-methyltransferase BMT5-like,75,292
Pfam,UPI0000126A45,"Formin, FH2 domain",870,1265
Pfam,UPI0000052E67,Chaperonin Cpn60/GroEL/TCP-1 family,30,518
Pfam,UPI000158E8DE,"DNA/pantothenate metabolism flavoprotein, C-terminal",73,129
Pfam,UPI0000693A78,Oxidoreductase FAD/NAD(P)-binding,151,260
Pfam,UPI0000693A78,"Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain",43,141
Pfam,UPI00001287A5,Cytochrome c oxidase subunit IV family,21,147
Pfam,UPI000013B44B,Chromosome segregation in meiosis protein 2,9,208
Pfam,UPI000006A34F,Peptidase M28,158,363
Pfam,UPI000013B46A,"Hyphally-regulated cell wall protein, N-terminal",312,600
Pfam,UPI0000125172,Basic-leucine zipper domain,425,483
Pfam,UPI0000128E1E,Purine-cytosine permease,105,564
Pfam,UPI0000052F59,"Malate synthase, TIM barrel domain",173,415
Pfam,UPI0000052F59,"Malate synthase, N-terminal domain",22,79
Pfam,UPI0000052F59,"Malate synthase, C-terminal domain",423,541
Pfam,UPI0000052E9B,Ureidoglycolate lyase,3,187
Pfam,UPI000013B475,DnaJ domain,6,68
Pfam,UPI000013B475,"DNAJ-containing protein, X-domain",205,422
Pfam,UPI00001291EC,"3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal",147,252
Pfam,UPI000013B47C,Kinetochore-associated protein Dsn1/Mis13,224,571
Pfam,UPI00001296B5,Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant,65,186
Pfam,UPI000013B42F,Diphthamide synthesis DPH1/DPH2,99,403
Pfam,UPI000006BAF2,"Gfd2/YDR514C-like, C-terminal domain",201,394
